id;label;teks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;positif;Alun sebuah symphony Kata hati disadari Merasuk sukma kalbuku Dalam hati ada satu Manis lembut bisikanmu Merdu lirih suaramu Bagai pelita hidupku Berkilauan bintang malam Semilir angin pun sejuk Seakan hidup mendatang Dapat ku tempuh denganmu Berpadunya dua insan Symphony dan keindahan Melahirkan kedamaian Melahirkan kedamaian Syair dan melodi Kau bagai aroma penghapus pilu Gelora di hati Bak mentari kau sejukkan hatiku Burung burung pun bernyanyi Bunga bunga pun tersenyum Melihat kau hibur hatiku Hatiku mekar kembali Terhibur symphony Pasti hidupku kan bahagia Syair dan melodi Kau bagai aroma penghapus pilu Gelora di hati Bak mentari kau sejukkan hatiku Burung burung pun bernyanyi Bunga bunga pun tersenyum Melihat kau hibur hatiku Hatiku mekar kembali Terhibur symphony Pasti hidupku kan bahagia Burung burung pun bernyanyi Bunga bunga pun tersenyum Melihat kau hibur hatiku Hatiku mekar kembali Terhibur symphony Pasti hidupku kan bahagia Burung burung pun bernyanyi Bunga bunga pun tersenyum Melihat kau hibur hatiku Hatiku mekar kembali Terhibur symphony Pasti hidupku kanbahagia Pasti hidu ku kan bahagia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;positif;Aku mengenal dikau Tak cukup lama separuh usiaku Namun begitu banyak Pelajaran yang aku terima Kau membuatku mengerti hidup ini Kita terlahir bagai selembar kertas putih Tinggal kulukis dengan tinta pesan damai Dan terwujud harmoni Segala kebaikan Takkan terhapus oleh kepahitan Kulapangkan resah jiwa Karena kupercaya kan berujung indah Kau membuatku mengerti hidup ini Kita terlahir bagai selembar kertas putih Tinggal kulukis dengan tinta pesan damai Dan terwujud harmoni Harmoni Harmoni Kau membuatku mengerti hidup ini Kita terlahir bagai selembar kertas putih Tinggal kulukis dengan tinta pesan damai Dan terwujud harmoni Harmoni Harmoni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;positif;Teringat masa kecilku kau peluk dan kau manja Indahnya saat itu buatku melambung Disisimu terngiang hangat napas segar harum tubuhmu Kau tuturkan segala mimpi-mimpi serta harapanmu Kau inginku menjadi yang terbaik bagimu Patuhi perintahmu jauhkan godaan Yang mungkin ku lakukan dalam waktu ku beranjak dewasa Jangan sampai membuatku terbelenggu jatuh dan terinjak Tuhan tolonglah sampaikan sejuta sayangku untuknya Ku terus berjanji tak kan khianati pintanya Ayah dengarlah betapa sesungguhnya ku mencintaimu Kan ku buktikan ku mampu penuhi semua maumu  Andaikan detik itu kan bergulir kembali Ku rindukan suasana basuh jiwaku Membahagiakan aku yang haus akan kasih dan sayangmu Tuk wujudkan segala sesuatu yang pernah terlewati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;positif;Sebelumnya aku tak percaya Aku bisa mencapai puncak dunia Sebelumnya aku tak percaya Aku bisa menggapai bintang bintang angkasa Tapi kau selalu ada Memberikanku kekuatan Untuk terus berjuang Menjadi yang terbaik Kaulah alasan aku bisa Kaulah alasan aku bertahan Untukmu aku persembahkan Semua yang terbaik dariku Yang terbaik dariku Tak pernah aku membayangkan Tuk hidup di dalam mimpi Dan mimpiku semakin nyata Karena kau ada untukku Oh untukku Kaulah alasan aku bisa Kaulah alasan aku bertahan Untukmu aku persembahkan Semua Kaulah alasan aku bisa Kaulah alasan aku bertahan Untukmu aku persembahkan Semua yang terbaik dariku Dariku Yang terbaik dariku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;positif;Jatuh dan tersungkur di tanah aku Berselimut debu sekujur tubuhku Panas dan menyengat Rebah dan berkarat Yang Yang patah tumbuh yang hilang berganti Yang hancur lebur akan terobati Yang sia sia akan jadi makna Yang terus berulang suatu saat henti Yang pernah jatuh kan berdiri lagi Yang patah tumbuh yang hilang berganti Di mana ada musim yang menunggu Meranggas merapuh Berganti dan luruh Bayang yang berserah Terang di ujung sana Yang Yang patah tumbuh yang hilang berganti Yang hancur lebur akan terobati Yang sia sia akan jadi makna Yang terus berulang suatu saat henti Yang pernah jatuh kan berdiri lagi Yang patah tumbuh yang hilang berganti Yang patah tumbuh yang hilang berganti Yang hancur lebur akan terobati Yang siasia akan jadi makna Yang terus berulang suatu saat henti Yang pernah jatuh kan berdiri lagi Yang patah tumbuh yang hilang berganti Yang patah tumbuh yang hilang berganti Yang hancur lebur akan terobati Yang sia sia akan jadi makna Yang terus berulang suatu saat henti Yang pernah jatuh kan berdiri lagi Yang patah tumbuh yang hilang berganti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;positif;ini cerita ketika tulang mulai menua masih mungkin ada hasrat yang menggebugebu berkumpul dan bernyanyi seperti dulu wajah tampanku keriput dan badanku membungkuk rasa ingin tak percaya kini ku menua tak menggoda layaknya saat muda awas nanti tua kita pasti tua lemah dan tak bertenaga mulai rentan berkelana dibalik rambut putihku wajah tampanku keriput dan badanku membungkuk rasa ingin tak percaya kini ku telah menua tak menggoda layaknya saat muda awas nanti tua awas nanti tua kita pasti tua lemah dan tak bertenaga mulai rentan berkelana dibalik rambut putihku kita pasti tua mulai pelan dan pelupa rabun sudah bola mata pakaian tak baru kita pasti tua kita pasti tua kita pasti tua awas nanti tua kita pasti tua lemah dan tak bertenaga mulai rentan berkelana dibalik rambut putihku kita pasti tua mulai pelan dan pelupa rabun sudah bola mata ada yang tak berubah jiwa masih muda jika nanti sudah tua mulai jarang bersenggama tunggu saja waktu kita pasti tua kita pasti tua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;positif;Awan hitam di hati yang sedang gelisah Daun daun berguguran Satu satu jatuh kepangkuan Kutenggelam sudah ke dalam dekapan Semusim yang lalu Sebelum ku mencapai langkahku yang jauh Kini semua bukan milikku Musim itu telah berlalu Matahari segera berganti Gelisah kumenanti tetes embun pagi Tak kuasa ku memandang dikau matahari Kini semua bukan milikku Musim itu telah berlalu Matahari segera berganti Gelisah kumenanti tetes embun pagi Tak kuasa ku memandang dikau matahari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;positif;Kemarin sempat Aku berbuat salah Tapi itu hanyalah khilaf yang terlupakan Oleh sang waktu Tak ada yang rela Untuk menyakiti hati yang dicintai Karna maksud yang buruk Hingga ku melukaimu Dirimu adalah nafasku Yang selalu bisa membuat nyaman hati ini Dan kamu penyelamat hidupku Dari semua luka dunia Hanya kau penyejuk hatiku Dan tak ada niat untuk mendustai Hati yang di cintai Karna maksud yang buruk Hingga ku melukaimu Dirimu adalah nafasku Yang selalu bisa membuat nyaman hati ini Dan kamu penyelamat hidupku Dari semua luka dunia Hanya kau penyejuk hatiku Dirimu adalah nafasku Yang selalu bisa membuat nyaman hati ini Dan kamu penyelamat hidupku Dari semua luka dunia Hanya kau penyejuk hatiku nafasku membuat hati nyaman Dan kamu penyelamat hidupku Dari semua luka dunia Hanya kau penyejuk hatiku Cuma kau penyejuk hatiku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;positif;Kurasakan hangat indahnya sang mentari membangunkanku dari tidur yang lelap ini Sinarmu yang terang mulai memasuki mata dan mengusirku dari alam mimpi Dan kini kubergegas tuk segera siapkan diriku tuk mulai menjalani hari ini Tak sabar ku temui seluruh sahabat yang tersenyum menyambut datangnya pagi ini Dan kukatakan Selamat pagi Embun membasahi dunia dan mulai mengawali hari ini Dan kukatakan Selamat pagi Kicau burung bernyanyi dan kini ku siap tuk jalani hari ini Kini bergegaslah sipakan dirimu untuk memulai menjalani hari ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;positif;Segala yang ada dalam hidupku Kusadari semua milikMu Ku hanya hambaMu Yang berlumur dosa Tunjukkan aku jalan lurusMu Untuk menggapai surgaMu Terangiku dalam setiap Langkah hidupku Karena kutahu Hanya Kau Tuhanku Allahu Akbar Allah Mahabesar Ku memujaMu di setiap waktu Hanyalah padaMu tempat kuberteduh Memohon ridha dan ampunanMu Tunjukkan aku jalan lurus Mu Untuk menggapai surga Mu Terangiku dalam setiap Langkah hidupku Karena kutahu Hanya Kau Tuhanku Allahu Akbar Allah Mahabesar Ku memujaMu di setiap waktu Hanyalah pada Mu tempat kuberteduh Memohon ridha dan ampunan Mu Allahu Akbar Allah Mahabesar Ku memuja Mu di setiap waktu Hanyalah pada Mu tempat kuberteduh Memohon ridha dan ampunan Mu Allahu Akbar Allah Mahabesar Ku memuja Mu di setiap waktu Hanyalah pada Mu tempat kuberteduh Memohon ridha dan ampunan Mu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;positif;I will always love you kekasihku Dalam hidupku hanya dirimu satu I will always need you cintaku Selamanya takkan pernah terganti Ku mau menjadi yang terakhir untukmu Ku mau menjadimimpi indahmu Cintai aku dengan hatimu  Seperti aku mencintaimu Sayangi aku dengan kasihmu Seperti aku menyayangimu I will be the last for you And you will be the last for me I will always love you kekasihku hidupku hanya dirimu satu Ku mau menjadi yang terakhir untukmu Ku mau menjadi mimpi indahmu Cintai aku dengan hatimu Seperti aku mencintaimu Sayangi aku dengan kasihmu Seperti aku menyayangimu I will be the last for you And you will be the last for me I will be the last for you And you will be the last for me;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;positif;Di suatu hari tanpa sengaja kita bertemu Aku yang pernah terluka kembali mengenal cinta Hati ini kembali temukan senyum yang hilang Semua itu karena dia Oh Tuhan kucinta dia Kusayang dia rindu dia inginkan dia Utuhkanlah rasa cinta di hatiku Hanya padanya Untuk dia Jauh waktu berjalan kita lalui bersama Betapa di setiap hari kujatuh cinta padanya Dicintai oleh dia ku merasa sempurna Semua itu karena dia Oh Tuhan kucinta dia Kusayang dia rindu dia inginkan dia Utuhkanlah rasa cinta di hatiku Hanya padanya Untuk dia Oh Tuhan kucinta dia Kusayang dia rindu dia inginkan dia Utuhkanlah rasa cinta di hatiku Hanya padanya Untuk dia Hanya padanya Untuk dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;positif;Ku menanti sang kekasih Dalam sunyi ku bersuara lirih Yang berganti hanya buih Yang sejati tak akan berdalih Lembaran putih telah terpilih Dan demi cinta Ku tepiskan semua keraguan jiwa Dan ku ganti dengan kepastian Hatiku ini yang mulai mengerti Dan berani tuk menyambut janji Kisah cinta yang abadi Takkan ada jika tak kau cari Sering juga hanya mimpi Yang membuatku bertahan di sini Lingkaran putih telah terpilih Dan demi cinta Ku tepiskan semua keraguan jiwa Dan ku ganti dengan kepastian Hatiku ini yang mulai mengerti Dan berani tuk menyambut janji Ku tepiskan semua keraguan jiwa Dan ku ganti dengan kepastian Hatiku ini yang mulai mengerti Dan berani tuk menyambut janji Ku tepiskan semua keraguan jiwa Dan ku ganti dengan kepastian Hatiku ini yang mulai mengerti Dan berani tuk menyambut janji;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;positif;Kau teduhkan jiwaku kau menghapus lelahku saat diri ku terjatuh dalam jenuh hati ku tak lagi sendiri kau telah lengkapi aku tiada lagi yang kuinginkan hanya kau kekasihku cintamu seindah pagi menerangi gelisah hati ini cintamu telah menangkan ruang hatiku semuanya untukmu ku tak lagi sendiri kau telah lengkapi aku tiada lagi yang kuinginkan hanya kau kekasihku cintamu seindah pagi menerangi gelisah hati ini cintamu telah menangkan ruang hatiku semuanya untukmu muuuuuu huuuuuu aaaaahaaaa cintamu seindah pagi menerangi gelisah hati ini cintamu telah menangkan ruang hatiku semuanya untukmu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;positif;Dalam hitam gelap malam Kuberdiri melawan sepi Di sini di pantai ini Telah terkubur sejuta kenangan Dihempas keras gelombang Dan tertimbun batu karang Yang takkan mungkin dapat terulang Wajah putih pucat pasi Tergores luka di hati Matamu membuka kisah Kasih asmara yang telah ternoda Hapuskan semua khayalan Lenyapkan satu harapan Ke mana lagi harus mencari Kau sandarkan sejenak beban diri Kau taburkan benih kasih hanyalah emosi Melambung jauh terbang tinggi bersama mimpi Terlelap dalam lautan emosi Setelah aku sadar diri kau telah jauh pergi Tinggalkan mimpi yang tiada bertepi Kini hanya rasa rindu merasuk di dada Serasa sukma melayang pergi Terbawa arus kasih membara Melambung jauh terbang tinggi bersama mimpi Terlelap dalam lautan emosi Setelah aku sadar diri kau telah jauh pergi Tinggalkan mimpi yang tiada bertepi Melambung jauh terbang tinggi bersama mimpi Terlelap dalam lautan emosi Setelah aku sadar diri kau telah jauh pergi Tinggalkan mimpi yang tiada bertepi Melambung jauh terbang tinggi bersama mimpi Terlelap dalam lautan emosi Setelah aku sadar diri kau telah jauh pegi Tinggalkan mimpi yang tiada bertepi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;positif;Mari berlari meraih mimpi menggapai langit yang tinggi jalani hari dengan berani tegaskan suara hati kuatkan diri dan janganlah kau ragu tak kan ada yang hentikan langkahmu ya ya kita kan terus berlari ya ya tak kan berhenti di sini ya ya larilah meraih mimpi ya ya hingga nafas tlah berhenti kita kan bertahan hadapi rintangan perlahan lahan dan menang jalani hari dengan berani tegaskan suara hati kuatkan diri dan janganlah kau ragu tak kan ada yang hentikan langkahmu ya ya kita kan terus berlari ya ya tak kan berhenti di sini ya yalarilah meraih mimpi ya ya hingga nafas tlah berhenti tak ada yang tak mungkin bila kita yakini pastilah engkau dapati kita kan terus berlari tak kan berhenti di sini larilah meraih mimpi hingga nafas tlah berhenti kita kan terus berlari tak kan berhenti di sini larilah meraih mimpi hingga nafas tlah berhenti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;positif;Dalam harapku Dan inginku Kau ada disana Di setiap langkahku Dan mimpiku Kau ada disana Mungkin suatu saat nanti Kau dan aku bersama Berdua kita jalin kasih Dalam satu ikatan cinta Tuhan tolong jaga dirinya disana Aku disini kan menunggu Hingga diriku dan dirinya Indah pada waktunya Tuhan tolong jaga dirinya disana Aku disini kan menunggu Hingga diriku dan dirinya Indah pada waktunya Kaulah hasratku Dan cintaku Kaulah segalanya Izinkan diriku Bersamamu Karena sesungguhnya Kurindukan dekapanmu Kujanjikan setia Berdua kita jalin kasih Dalam satu ikatan cinta Tuhan tolong jaga dirinya disana Aku disini kan menunggu Hingga diriku dan dirinya Indah pada waktunya Tuhan tolong jaga dirinya disana Aku disini kan menunggu Hingga diriku dan dirinya Indah pada waktunya Meski ku dan dirinya terpisah jarak dan waktu Namun kuyakin dirimu hanya untukku Tak perlu kau ragu kasih Kuyakin cinta kita kan abadi dan indah pada waktunya Tuhan tolong jaga dirinya disana Jaga dirinya Aku menunggu Hingga dirimu dan diriku Tuhan tolong jaga dirinya disana Aku disini kan menunggu Hingga diriku dan dirinya Indah pada waktu ya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;positif;Pemuda kemana langkahmu menuju Apa yang membuat engkau ragu Tujuan sejati menunggumu sudah Tetaplah pada pendirian semula Dimana artinya berjuang Tanpa sesuatu pengorbanan Kemana arti rasa satu itu Bersatulah semua Seperti dahulu Lihatlah kemuka Keinginan luhur kan terjangkau semua Pemuda kesana langkahmu menuju Tiada lagi rasa meragu Tujuan sejati menunggumu selalu Tetap teguhkan pendirianmu Masa depan yang akan tiba Digapai dengan penuh asa Yang selalu menantikanmu pemuda Bersatulah semua Seperti dahulu Lihatlah kemuka Keinginan luhur kan terjangkau semua Bersatulah semua Seperti dahulu Lihatlah kemuka Keinginan luhur kan terjangkau semua Keinginan luhur kan terjangkau semua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;positif; Kini ku tak bisa miliki Dirimu seutuhnya Karena kebodohan ini Namun ku slalu menunggumu Dengan segenap hatiku Dengan cinta tulusku Kini kau tlah pergi meningalkan cintaku Aku hanya bisa berkata Tuhan jaga dia Jaga hati dan cintanya untukku Karna ku slalu menunggumu Sampai akhir hayat ini Ku rindu akan senyummu Rindu akan pelukmu Dan semua tentangmu Ku ingat kenangan dulu Saat kau bersamaku Menetes air mata Kini kau tlah pergi meningalkan cintaku Namun aku hanya bisa berkata Tuhan jaga dia Jaga hati dan cintanya untukku Karna ku slalu menunggumu Sampai akhir hayat ini Oh Tuhan jaga dia Jaga hati dan cintanya untukku Karna ku slalu menunggumu Sampai akhir hayat ini Tuhan jaga dia Jaga hati dan cintanya untukku Karna ku slalu menunggumu Sampai akhir hayat ini oh Sampai akhir hayat ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;positif;Masih tertinggal bayanganmu Yang telah membekas di relung hatiku Hujan tanpa henti seolah pertanda Cinta tak di sini lagi kau telah berpaling Biarkan aku menjaga perasaan ini Menjaga segenap cinta yang telah kau beri Engkau pergi aku takkan pergi Kau menjauh aku takkan jauh Sebenarnya diriku masih mengharapkanmu Masih adakah cahaya rindumu Yang dulu selalu cerminkan hatimu Aku takkan bisa menghapus dirimu Meski kulihat kini kau di seberang sana Biarkan aku menjaga perasaan ini Menjaga segenap cinta yang telah kau beri Engkau pergi aku takkan pergi Kau menjauh aku takkan jauh Sebenarnya diriku masih mengharapkanmu Andai akhirnya kau tak juga kembali Aku tetap sendiri menjaga hati Engkau pergi aku takkan pergi Kau menjauh aku takkan jauh Sebenarnya diriku masih mengharapkanmu Biarkan aku menjaga perasaan ini Menjaga segenap cinta yang telah kau beri Engkau pergi aku takkan pergi Kau menjauh aku takkan jauh Sebenarnya diriku masih mengharapkanmu Sejujurnya diriku masih mengharapkanmu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;positif;Baru saja berakhir Hujan di sore ini Menyisakan keajaiban Kilauan indahnya pelangi Tak pernah terlewatkan Dan tetap mengaguminya Kesempatan seperti ini Tak akan bisa di beli Bersamamu kuhabiskan waktu Senang bisa mengenal dirimu Rasanya semua begitu sempurna Sayang untuk mengakhirinya Melawan keterbatasan Walau sedikit kemungkinan Tak akan menyerah untuk hadapi Hingga sedih tak mau datang lagi Bersamamu kuhabiskan waktu Senang bisa mengenal dirimu Rasanya semua begitu sempurna Sayang untuk mengakhirinya Janganlah berganti janganlah berganti janganlah berganti Tetaplah seperti ini janganlah berganti janganlah berganti Tetaplah seperti ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;positif;Kau bisa Patahkan kakiku Tapi tidak Mimpi mimpiku Kau bisa Lumpuhkan tanganku Tapi tidak Mimpi mimpiku Kau bisa Merebut senyumku Tapi sungguh Tak akan lama Kau bisa Merobek hatiku Tapi aku tahu obatnya Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Kau bisa Hitamkan putihku Kau takkan gelapkan apapun Kau bisa Runtuhkan jalanku Kan ku temukan jalan yang lain Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Bila bukan KehendakNya uhuuuu Tidak satu pun culasmu akan bawa bahagia Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Manusia manusia kuat Itu kita Jiwa jiwa yang kuat Itu kita Kau bisa Patahkan kakiku Patah tangan Rebut senyumku Hitamkan Putihnya hatiku Tapi tidak mimpi mimpiku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;positif;Setidaknya punya tujuh puluh tahun Tak bisa melompat kumahir berenang Bahagia melihat kawanan betina Berkumpul bersama sampai ajal Besar dan berani berperang sendiri Yang aku hindari hanya semut kecil Otak ini cerdas kurakit perangkat Wajahmu tak akan pernah kulupa Waktu kecil dulu mereka menertawakan Mereka panggilku gajah Kini ku baru tahu puji di dalam olokan Jabat tanganku panggil aku gajah Kau temanku kau doakan aku Punya otak cerdas aku harus tangguh Bila jatuh gajah lain membantu Tubuhmu disituasi rela jadi tamengku Kecil kita tak tahu apa apa Wajar bila terlalu cepat marah Kecil kita tak tahu apa apa Yang terburuk kelak bisa jadi yang terbaik Yang terburuk kelak bisa jadi yang terbaik Kau temanku kau doakan aku Punya otak cerdas aku harus tangguh Bila jatuh gajah lain membantu Tubuhmu disituasi rela jadi tamengku Kau temanku kau doakan aku Punya otak cerdas aku harus tangguh Bila jatuh gajah lain membantu Tubuhmu disituasi rela jadi tamengku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;negatif;Dan Dan bila esok datang kembali Seperti sedia kala dimana kau bisa bercanda Dan Perlahan kaupun lupakan aku Mimpi burukmu Dimana tlah kutancapkan duri tajam Kaupun menangis menangis sedih Maafkan aku Dan Bukan maksudku bukan inginku Melukaimu sadarkah kau di sini kupun terluka Melupakanmu menepikanmu Maafkan aku Lupakanlah saja dirikuBila itu bisa membuatmu kembali bersinar Dan berpijar seperti dulu kala Caci maki saja diriku Bila itu bisa membuatmu kembali bersinar Dan berpijar seperti dulu kala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;negatif;Ku mencintaimu lebih dari apa pun Meskipun tiada satu orang pun yang tahu Ku mencintaimu sedalam dalam hatiku Meskipun engkau hanya kekasih gelapku Kutahu ku takkan selalu ada untukmu Di saat engkau merindukan diriku Kutahu ku takkan bisa memberikanmu waktu Yang panjang dalam hidupku Yakinlah bahwa engkau adalah cintaku Yang kucari selama ini dalam hidupku Dan hanya padamu kuberikan sisa cintaku Yang panjang dalam Hidupku Ha a a Hidupku Ha a a Ku mencintaimu lebih dari apa pun Meskipun tiada satu orang pun yang tahu Ku mencintaimu sedalam dalam hatiku Meskipun engkau hanya kekasih gelapku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;negatif;Kaulah cinta pertamaku yang mampu membuatku tergila gila jangan pernah tinggalkanku tak bisa aku hidup tanpamu Hatiku tlah mati rasa untuk cinta yang lainnya Kumohon janganlah kau mendua ku tak ingin gagal bercinta kumohon tetaplah tuk setia ku tak ingin gagal bercinta Hanya engkaulah yang aku puja untuk selama lamanya Kaulah cinta pertamaku yang mampu membuatku tergila gila jangan pernah tinggalkanku tak bisa aku hidup tanpamu Hatiku tlah mati rasa untuk cinta yang lainnya Hatiku tlah mati rasa untuk cinta yang lainnya Kumohon janganlah kau mendua ku tak ingin gagal bercinta kumohon tetaplah tuk setia ku tak ingin gagal bercinta Hanya engkaulah yang aku puja dan ini bukan hanya di mulut saja hanya engkaulah yang kucinta untuk selama lamanya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;negatif; Berulang kali aku mencoba selalu untuk mengalah Demi keutuhan kita berdua walau kadang sakit Lihatlah tanda merah di pipi bekas gambar tanganmu Sering kau lakukan bila kau marah menutupi salahmu Samakah aku bagai burung di sana yang dijual orang Hingga sesukamu kau lakukan itu kau sakiti aku Kalaulah memang kita berpisah itu bukan suratan Mungkin ini lebih baik agar kau puas membagi cinta Pulangkan saja aku pada ibuku atau ayahku Dulu segenggam emas kau pinang aku Dulu bersumpah janji di depan saksi Namun semua hilanglah sudah ditelan dusta Namun semua tinggal cerita hati yang luka Kalaulah memang kita berpisah itu bukan suratan Mungkin ini lebih baik agar kau puas membagi cinta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;negatif;Malam ini hujan turun lagi Bersama kenangan yang mungkit luka di hati Luka yang harusnya dapat terobati Yang ku harap tiada pernah terjadi Ku ingat saat Ayah pergi dan kami mulai kelaparan Hal yang biasa buat aku hidup di jalanan Disaat ku belum mengerti arti sebuah perceraian Yang hancurkan semua hal indah yang dulu pernah aku miliki Wajar bila saat ini ku iri pada kalian Yang hidup bahagia berkat suasana indah dalam rumah Hal yang selalu aku bandingkan dengan hidupku yang kelam Tiada harga diri agar hidupku terus bertahan Mungkin sejenak dapat aku lupakan Dengan minuman keras yang saat ini ku genggam Atau menggoreskan kaca di lenganku Apapun kan ku lakukan ku ingin lupakan Namun bila ku mulai sadar dari sisa mabuk semalam Perihnya luka ini semakin dalam ku rasakan Disaat ku telah mengerti betapa indah dicintai Hal yang tak pernah ku dapatkan sejak aku hidup di jalanan Wajar bila saat ini ku iri pada kalian Yang hidup bahagia berkat suasana indah dalam rumah Hal yang selalu aku bandingkan dengan hidupku yang kelam Tiada harga diri agar hidupku terus bertahan wajar bila saat ini ku iri pada kalian yang hidup bahagian berkat suasana indah dalam rumah hal yang selalu aku bandingkan dengan hidup ku yang kelam tiada harga diri agar hidupku terus bertahan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;negatif;Denganmu tenang Tak terfikir dunia ini Karnamu tenang Semua hayal seakan kenyataan Berlari lari ditaman mimpiku Imajinasi tlah menghanyutkanku Mimpiku sempurna tak seperti orang biasa Karnamu tenang Semua hayal seakan kenyataan Berlari lari ditaman mimpiku Imajinasi tlah menghanyutkanku Mimpiku sempurna tak seperti orang biasa Aku Berbeda Aku Berbeda Berlari lari ditaman mimpiku Imajinasi tlah menghanyutkanku Mimpiku sempurna tak seperti orang biasa Fikirkan indah tentang surga Seakan akan disana Berkhayal semua tentang jiwa Ku tenang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;negatif;Ibu maafkan aku Yang tak pernah Bersimpuh di kakimu Aku anakmu yang satu Yang tak pernah Mendengar nasihatmu Ibu benar katamu Agar aku jangan memilih dia Kini akupun menyadari Dia yang kucinta menyimpan dusta Gaun biru pengantin Untuk apa dia berikan Cincin emas pengikat Untuk apa dia selipkan Sepatu dari kaca Untuk apa dia belikan Benci aku dia ada yang punya Ranjang biru pengantin Untuk apa dia pilihkan Bulan madu ke Bali Untuk apa dia janjikan Uang disampul merah Untuk apa dia titipkan Bila hatimu bercabang dua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;negatif;Tak ku sangka Dirimu hadir Di hidupku Menyapaku dengan Sentuhan Kasihmu Ku sesali Cerita yang kini Terjadi Mengapa disaat Ku telah berdua Maafkan bila Cintaku Tak mungkin Ku persembahkan Seutuhnya Maaf bila kau terluka Karena ku jatuh Di dua hati Ku sesali Cerita yang kini Terjadi Mengapa disaat Ku telah Berdua Maafkan bila cintaku Tak mungkin Ku persembahkan Seutuhnya Maaf bila kau terluka Karena ku jatuh Di dua hati Maafkan bila cintaku Tak mungkin Ku persembahkan Seutuhnya Maaf bila kau terluka Karena ku jatuh Di dua hati Tak mungkin Ku persembahkan Seutuhnya padamu Maaf bila kau terluka Karena ku jatuh Karena ku jatuh Di dua hati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
